  VARIABLES = "X", "Y" 
    -0.99945      0.00000
    -0.99881      0.00000
    -0.99794      0.00000
    -0.99683      0.00000
    -0.99548      0.00000
    -0.99389      0.00000
    -0.99206      0.00000
    -0.99000      0.00000
    -0.98770      0.00000
    -0.98516      0.00000
    -0.98239      0.00000
    -0.97939      0.00000
    -0.97616      0.00000
    -0.97269      0.00000
    -0.96900      0.00000
    -0.96508      0.00000
    -0.96094      0.00000
    -0.95657      0.00000
    -0.95198      0.00000
    -0.94717      0.00000
    -0.94214      0.00000
    -0.93690      0.00000
    -0.93144      0.00000
    -0.92577      0.00000
    -0.91990      0.00000
    -0.91381      0.00000
    -0.90753      0.00000
    -0.90104      0.00000
    -0.89435      0.00000
    -0.88747      0.00000
    -0.88039      0.00000
    -0.87313      0.00000
    -0.86568      0.00000
    -0.85805      0.00000
    -0.85024      0.00000
    -0.84225      0.00000
    -0.83408      0.00000
    -0.82575      0.00000
    -0.81726      0.00000
    -0.80860      0.00000
    -0.79978      0.00000
    -0.79080      0.00000
    -0.78168      0.00000
    -0.77241      0.00000
    -0.76299      0.00000
    -0.75344      0.00000
    -0.74375      0.00000
    -0.73393      0.00000
    -0.72398      0.00000
    -0.71391      0.00000
    -0.70372      0.00000
    -0.69342      0.00000
    -0.68301      0.00000
    -0.67249      0.00000
    -0.66187      0.00000
    -0.65116      0.00000
    -0.64035      0.00000
    -0.62946      0.00000
    -0.61849      0.00000
    -0.60743      0.00000
    -0.59631      0.00000
    -0.58511      0.00000
    -0.57385      0.00000
    -0.56254      0.00000
    -0.55116      0.00000
    -0.53974      0.00000
    -0.52828      0.00000
    -0.51677      0.00000
    -0.50523      0.00000
    -0.49366      0.00000
    -0.48206      0.00000
    -0.47044      0.00000
    -0.45880      0.00000
    -0.44716      0.00000
    -0.43550      0.00000
    -0.42385      0.00000
    -0.41219      0.00000
    -0.40055      0.00000
    -0.38891      0.00000
    -0.37730      0.00000
    -0.36570      0.00000
    -0.35413      0.00000
    -0.34258      0.00000
    -0.33107      0.00000
    -0.31960      0.00000
    -0.30818      0.00000
    -0.29679      0.00000
    -0.28546      0.00000
    -0.27419      0.00000
    -0.26297      0.00000
    -0.25181      0.00000
    -0.24072      0.00000
    -0.22969      0.00000
    -0.21874      0.00000
    -0.20786      0.00000
    -0.19705      0.00000
    -0.18632      0.00000
    -0.17568      0.00000
    -0.16511      0.00000
    -0.15462      0.00000
    -0.14422      0.00000
    -0.13389      0.00000
    -0.12364      0.00000
    -0.11346      0.00000
    -0.10335      0.00000
    -0.09329      0.00000
    -0.08328      0.00000
    -0.07329      0.00000
    -0.06330      0.00000
    -0.05327      0.00000
    -0.04314      0.00000
    -0.03278      0.00000
    -0.02199      0.00000
    -0.01012      0.00000
     0.00520     -0.00378
     0.01461     -0.01061
     0.02224     -0.01615
     0.02891     -0.02100
     0.03489     -0.02535
     0.04031     -0.02928
     0.04525     -0.03287
     0.04976     -0.03615
     0.05389     -0.03915
     0.05766     -0.04189
     0.06109     -0.04439
     0.06421     -0.04665
     0.06702     -0.04869
     0.06955     -0.05053
     0.07179     -0.05216
     0.07377     -0.05360
     0.07550     -0.05485
     0.07697     -0.05592
     0.07819     -0.05681
     0.07918     -0.05753
     0.07994     -0.05808
     0.08048     -0.05847
     0.08080     -0.05870
     0.08090     -0.05878
